run_id,round_number,perplexity,success,budget,postmortem,model
veyru/1781094184,6,109.25322636666942,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,7,121.33489144914377,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,8,105.69078332209125,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,9,146.70990520313626,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,10,136.89950958477465,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,11,148.31951418097745,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,12,194.22495717278028,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,13,210.10741452110892,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,14,219.30093405394047,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781094184,15,191.78854413784933,0,150,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,1,161.02828660484244,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,2,127.80655322978193,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,3,140.30843777528207,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,4,98.30164378767525,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,5,94.23556946678548,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,6,122.33682156884306,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,7,149.44518367483218,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,8,195.70059145808312,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,9,106.67038878753601,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,10,159.91957776770298,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,11,102.0365501430333,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,12,97.85720906989367,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,13,91.5384222552849,1,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,14,238.98735137566638,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095397,15,194.53991600757038,0,2000,True,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095644,1,92.54982554160911,0,150,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095644,2,212.05665615875168,0,150,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095644,3,140.26750951915398,0,150,False,meta-llama/Llama-3.3-70B-Instruct
veyru/1781095644,4,136.106296790734,0,150,False,meta-llama/Llama-3.3-70B-Instruct
